id,name,base_experience,height,weight,types,abilities,moves,stats,image_url,image,generation
10096,pikachu-sinnoh-cap,112,4,60,electric,"static, lightning-rod","mega-punch, pay-day, thunder-punch, slam, mega-kick","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png,,99
10097,pikachu-unova-cap,112,4,60,electric,"static, lightning-rod","mega-punch, pay-day, thunder-punch, slam, mega-kick","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png,,99
10098,pikachu-kalos-cap,112,4,60,electric,"static, lightning-rod","mega-punch, pay-day, thunder-punch, slam, mega-kick","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png,,99
10099,pikachu-alola-cap,112,4,60,electric,"static, lightning-rod","mega-punch, pay-day, thunder-punch, slam, mega-kick","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png,,99
10100,raichu-alola,243,7,210,"electric, psychic",surge-surfer,"mega-punch, pay-day, thunder-punch, slam, mega-kick","hp=60, attack=85, defense=50, special-attack=95, special-defense=85, speed=110",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png,,99
10101,sandshrew-alola,60,7,400,"ice, steel","snow-cloak, slush-rush","ice-punch, scratch, swords-dance, headbutt, body-slam","hp=50, attack=75, defense=90, special-attack=10, special-defense=35, speed=40",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png,,99
10102,sandslash-alola,158,12,550,"ice, steel","snow-cloak, slush-rush","ice-punch, scratch, swords-dance, headbutt, body-slam","hp=75, attack=100, defense=120, special-attack=25, special-defense=65, speed=65",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png,,99
10103,vulpix-alola,60,6,99,ice,"snow-cloak, snow-warning","headbutt, tackle, body-slam, take-down, double-edge","hp=38, attack=41, defense=40, special-attack=50, special-defense=65, speed=65",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10103.png,,99
10104,ninetales-alola,177,11,199,"ice, fairy","snow-cloak, snow-warning","headbutt, tackle, body-slam, take-down, double-edge","hp=73, attack=67, defense=75, special-attack=81, special-defense=100, speed=109",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png,,99
10105,diglett-alola,53,2,10,"ground, steel","sand-veil, tangling-hair, sand-force","scratch, swords-dance, sand-attack, headbutt, body-slam","hp=10, attack=55, defense=30, special-attack=35, special-defense=45, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png,,99
10106,dugtrio-alola,149,7,666,"ground, steel","sand-veil, tangling-hair, sand-force","scratch, swords-dance, sand-attack, headbutt, body-slam","hp=35, attack=100, defense=60, special-attack=50, special-defense=70, speed=110",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png,,99
10107,meowth-alola,58,4,42,dark,"pickup, technician, rattled","pay-day, scratch, headbutt, body-slam, take-down","hp=40, attack=35, defense=35, special-attack=50, special-defense=40, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10107.png,,99
10108,persian-alola,154,11,330,dark,"fur-coat, technician, rattled","pay-day, scratch, headbutt, body-slam, take-down","hp=65, attack=60, defense=60, special-attack=75, special-defense=65, speed=115",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png,,99
10109,geodude-alola,60,4,203,"rock, electric","magnet-pull, sturdy, galvanize","fire-punch, thunder-punch, headbutt, tackle, body-slam","hp=40, attack=80, defense=100, special-attack=30, special-defense=30, speed=20",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png,,99
10110,graveler-alola,137,10,1100,"rock, electric","magnet-pull, sturdy, galvanize","fire-punch, thunder-punch, headbutt, tackle, body-slam","hp=55, attack=95, defense=115, special-attack=45, special-defense=45, speed=35",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png,,99
10111,golem-alola,223,17,3160,"rock, electric","magnet-pull, sturdy, galvanize","mega-punch, fire-punch, thunder-punch, headbutt, tackle","hp=80, attack=120, defense=130, special-attack=55, special-defense=65, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png,,99
10112,grimer-alola,65,7,420,"poison, dark","poison-touch, gluttony, power-of-alchemy","pound, fire-punch, ice-punch, thunder-punch, headbutt","hp=80, attack=80, defense=50, special-attack=40, special-defense=50, speed=25",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png,,99
10113,muk-alola,175,10,520,"poison, dark","poison-touch, gluttony, power-of-alchemy","pound, fire-punch, ice-punch, thunder-punch, headbutt","hp=105, attack=105, defense=75, special-attack=65, special-defense=100, speed=50",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png,,99
10114,exeggutor-alola,186,109,4156,"grass, dragon","frisk, harvest","swords-dance, headbutt, body-slam, take-down, double-edge","hp=95, attack=105, defense=85, special-attack=125, special-defense=75, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png,,99
10115,marowak-alola,149,10,340,"fire, ghost","cursed-body, lightning-rod, rock-head","mega-punch, fire-punch, thunder-punch, swords-dance, mega-kick","hp=60, attack=80, defense=110, special-attack=50, special-defense=80, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png,,99
10116,greninja-battle-bond,239,15,400,"water, dark",battle-bond,"pound, ice-punch, growl, hydro-pump, surf","hp=72, attack=95, defense=67, special-attack=103, special-defense=71, speed=122",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png,,99
10117,greninja-ash,288,15,400,"water, dark",battle-bond,"pound, ice-punch, swords-dance, take-down, growl","hp=72, attack=145, defense=67, special-attack=153, special-defense=71, speed=132",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png,,99
10118,zygarde-10-power-construct,243,12,335,"dragon, ground",power-construct,"bind, body-slam, bite, hyper-beam, earthquake","hp=54, attack=100, defense=71, special-attack=61, special-defense=85, speed=115",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png,,99
10119,zygarde-50-power-construct,300,50,3050,"dragon, ground",power-construct,"bind, body-slam, bite, hyper-beam, earthquake","hp=108, attack=100, defense=121, special-attack=81, special-defense=95, speed=95",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png,,99
10120,zygarde-complete,354,45,6100,"dragon, ground",power-construct,"bind, body-slam, bite, hyper-beam, earthquake","hp=216, attack=100, defense=121, special-attack=91, special-defense=95, speed=85",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png,,99
10121,gumshoos-totem,146,14,600,normal,"stakeout, strong-jaw, adaptability","fire-punch, ice-punch, thunder-punch, sand-attack, tackle","hp=88, attack=110, defense=60, special-attack=55, special-defense=60, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png,,99
10122,vikavolt-totem,225,26,1475,"bug, electric",levitate,"vice-grip, guillotine, bite, hyper-beam, solar-beam","hp=77, attack=70, defense=90, special-attack=145, special-defense=75, speed=43",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png,,99
10123,oricorio-pom-pom,167,6,34,"electric, flying",dancer,"pound, double-slap, swords-dance, fly, take-down","hp=75, attack=70, defense=70, special-attack=98, special-defense=70, speed=93",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png,,99
10124,oricorio-pau,167,6,34,"psychic, flying",dancer,"pound, double-slap, swords-dance, fly, take-down","hp=75, attack=70, defense=70, special-attack=98, special-defense=70, speed=93",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png,,99
10125,oricorio-sensu,167,6,34,"ghost, flying",dancer,"pound, double-slap, swords-dance, fly, take-down","hp=75, attack=70, defense=70, special-attack=98, special-defense=70, speed=93",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png,,99
10126,lycanroc-midnight,170,11,250,rock,"keen-eye, vital-spirit, no-guard","mega-punch, fire-punch, thunder-punch, swords-dance, mega-kick","hp=85, attack=115, defense=75, special-attack=55, special-defense=75, speed=82",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10126.png,,99
10127,wishiwashi-school,217,82,786,water,schooling,"take-down, double-edge, growl, mist, water-gun","hp=45, attack=140, defense=130, special-attack=140, special-defense=135, speed=30",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10127.png,,99
10128,lurantis-totem,168,15,580,grass,"leaf-guard, contrary","swords-dance, hyper-beam, growth, razor-leaf, solar-beam","hp=70, attack=105, defense=90, special-attack=80, special-defense=90, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10128.png,,99
10129,salazzle-totem,168,21,810,"poison, fire","corrosion, oblivious","pound, double-slap, disable, ember, flamethrower","hp=68, attack=64, defense=60, special-attack=111, special-defense=60, speed=117",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10129.png,,99
10130,minior-orange-meteor,154,3,400,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=60, defense=100, special-attack=60, special-defense=100, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png,,99
10131,minior-yellow-meteor,154,3,400,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=60, defense=100, special-attack=60, special-defense=100, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png,,99
10132,minior-green-meteor,154,3,400,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=60, defense=100, special-attack=60, special-defense=100, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png,,99
10133,minior-blue-meteor,154,3,400,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=60, defense=100, special-attack=60, special-defense=100, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png,,99
10134,minior-indigo-meteor,154,3,400,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=60, defense=100, special-attack=60, special-defense=100, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png,,99
10135,minior-violet-meteor,154,3,400,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=60, defense=100, special-attack=60, special-defense=100, speed=60",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png,,99
10136,minior-red,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png,,99
10137,minior-orange,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png,,99
10138,minior-yellow,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png,,99
10139,minior-green,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png,,99
10140,minior-blue,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png,,99
10141,minior-indigo,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png,,99
10142,minior-violet,175,3,3,"rock, flying",shields-down,"tackle, take-down, double-edge, hyper-beam, solar-beam","hp=60, attack=100, defense=60, special-attack=100, special-defense=60, speed=120",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png,,99
10143,mimikyu-busted,167,2,7,"ghost, fairy",disguise,"scratch, swords-dance, take-down, surf, hyper-beam","hp=55, attack=90, defense=80, special-attack=50, special-defense=105, speed=96",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png,,99
10144,mimikyu-totem-disguised,167,4,28,"ghost, fairy",disguise,"scratch, swords-dance, hyper-beam, thunderbolt, thunder-wave","hp=55, attack=90, defense=80, special-attack=50, special-defense=105, speed=96",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png,,99
10145,mimikyu-totem-busted,167,4,28,"ghost, fairy",disguise,"scratch, swords-dance, surf, hyper-beam, thunderbolt","hp=55, attack=90, defense=80, special-attack=50, special-defense=105, speed=96",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png,,99
10146,kommo-o-totem,270,24,2075,"dragon, fighting","bulletproof, soundproof, overcoat","fire-punch, ice-punch, thunder-punch, swords-dance, headbutt","hp=75, attack=110, defense=125, special-attack=100, special-defense=105, speed=85",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10146.png,,99
10147,magearna-original,300,10,805,"steel, fairy",soul-heart,"body-slam, take-down, sonic-boom, ice-beam, psybeam","hp=80, attack=95, defense=115, special-attack=130, special-defense=115, speed=65",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10147.png,,99
10148,pikachu-partner-cap,112,4,60,electric,"static, lightning-rod","mega-punch, pay-day, thunder-punch, slam, mega-kick","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png,,99
10149,marowak-totem,149,17,980,"fire, ghost","cursed-body, lightning-rod, rock-head","fire-punch, thunder-punch, swords-dance, thrash, tail-whip","hp=60, attack=80, defense=110, special-attack=50, special-defense=80, speed=45",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10149.png,,99
