id,name,base_experience,height,weight,types,abilities,moves,stats,Generation,image_url,image_exists
10034,charizard-mega-x,285,17,1105,"fire, dragon",tough-claws,"fire-punch, thunder-punch, scratch, swords-dance, cut","hp=78, attack=130, defense=111, special-attack=130, special-defense=85, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10034.png,True
10035,charizard-mega-y,285,17,1005,"fire, flying",drought,"fire-punch, thunder-punch, scratch, swords-dance, cut","hp=78, attack=104, defense=78, special-attack=159, special-defense=115, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10035.png,True
10036,blastoise-mega,284,16,1011,water,mega-launcher,"ice-punch, headbutt, tackle, tail-whip, bite","hp=79, attack=103, defense=120, special-attack=135, special-defense=115, speed=78",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10036.png,True
10037,alakazam-mega,270,12,480,psychic,trace,"fire-punch, ice-punch, thunder-punch, headbutt, disable","hp=55, attack=50, defense=65, special-attack=175, special-defense=105, speed=150",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10037.png,True
10038,gengar-mega,270,14,405,"ghost, poison",shadow-tag,"fire-punch, ice-punch, thunder-punch, headbutt, disable","hp=60, attack=65, defense=80, special-attack=170, special-defense=95, speed=130",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10038.png,True
10039,kangaskhan-mega,207,22,1000,normal,parental-bond,"comet-punch, mega-punch, fire-punch, ice-punch, thunder-punch","hp=105, attack=125, defense=100, special-attack=60, special-defense=100, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10039.png,True
10040,pinsir-mega,210,17,590,"bug, flying",aerilate,"vice-grip, guillotine, swords-dance, cut, bind","hp=65, attack=155, defense=120, special-attack=65, special-defense=90, speed=105",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10040.png,True
10041,gyarados-mega,224,65,3050,"water, dark",mold-breaker,"bind, headbutt, thrash, leer, bite","hp=95, attack=155, defense=109, special-attack=70, special-defense=130, speed=81",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10041.png,True
10042,aerodactyl-mega,215,21,790,"rock, flying",tough-claws,"wing-attack, whirlwind, fly, headbutt, take-down","hp=80, attack=135, defense=85, special-attack=70, special-defense=95, speed=150",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10042.png,True
10043,mewtwo-mega-x,351,23,1270,"psychic, fighting",steadfast,"pay-day, fire-punch, ice-punch, thunder-punch, headbutt","hp=106, attack=190, defense=100, special-attack=154, special-defense=100, speed=130",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10043.png,True
10044,mewtwo-mega-y,351,15,330,psychic,insomnia,"pay-day, fire-punch, ice-punch, thunder-punch, headbutt","hp=106, attack=150, defense=70, special-attack=194, special-defense=120, speed=140",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10044.png,True
10045,ampharos-mega,275,14,615,"electric, dragon",mold-breaker,"fire-punch, thunder-punch, tackle, take-down, growl","hp=90, attack=95, defense=105, special-attack=165, special-defense=110, speed=45",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10045.png,True
10046,scizor-mega,210,20,1250,"bug, steel",technician,"razor-wind, swords-dance, cut, leer, hyper-beam","hp=70, attack=150, defense=140, special-attack=65, special-defense=100, speed=75",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10046.png,True
10047,heracross-mega,210,17,625,"bug, fighting",skill-link,"swords-dance, cut, horn-attack, fury-attack, tackle","hp=80, attack=185, defense=115, special-attack=40, special-defense=105, speed=75",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10047.png,True
10048,houndoom-mega,210,19,495,"dark, fire",solar-power,"leer, bite, roar, ember, flamethrower","hp=75, attack=90, defense=90, special-attack=140, special-defense=90, speed=115",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10048.png,True
10049,tyranitar-mega,315,25,2550,"rock, dark",sand-stream,"fire-punch, ice-punch, thunder-punch, cut, thrash","hp=100, attack=164, defense=150, special-attack=95, special-defense=120, speed=71",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10049.png,True
10050,blaziken-mega,284,19,520,"fire, fighting",speed-boost,"fire-punch, thunder-punch, scratch, swords-dance, cut","hp=80, attack=160, defense=80, special-attack=130, special-defense=80, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10050.png,True
10051,gardevoir-mega,278,16,484,"psychic, fairy",pixilate,"fire-punch, ice-punch, thunder-punch, growl, hyper-beam","hp=68, attack=85, defense=65, special-attack=165, special-defense=135, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10051.png,True
10052,mawile-mega,168,10,235,"steel, fairy",huge-power,"ice-punch, thunder-punch, vice-grip, swords-dance, slam","hp=50, attack=105, defense=125, special-attack=55, special-defense=95, speed=50",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10052.png,True
10053,aggron-mega,284,22,3950,steel,filter,"fire-punch, ice-punch, thunder-punch, cut, headbutt","hp=70, attack=140, defense=230, special-attack=60, special-defense=80, speed=50",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10053.png,True
10054,medicham-mega,179,13,315,"fighting, psychic",pure-power,"fire-punch, ice-punch, thunder-punch, hyper-beam, low-kick","hp=60, attack=100, defense=85, special-attack=80, special-defense=85, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10054.png,True
10055,manectric-mega,201,18,440,electric,intimidate,"tackle, leer, bite, roar, flamethrower","hp=70, attack=75, defense=80, special-attack=135, special-defense=80, speed=135",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10055.png,True
10056,banette-mega,194,12,130,ghost,prankster,"hyper-beam, thunderbolt, thunder-wave, thunder, toxic","hp=64, attack=165, defense=75, special-attack=93, special-defense=83, speed=75",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10056.png,True
10057,absol-mega,198,12,490,dark,magic-bounce,"scratch, razor-wind, swords-dance, cut, double-edge","hp=65, attack=150, defense=60, special-attack=115, special-defense=60, speed=115",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10057.png,True
10058,garchomp-mega,315,19,950,"dragon, ground",sand-force,"swords-dance, cut, sand-attack, tackle, take-down","hp=108, attack=170, defense=115, special-attack=120, special-defense=95, speed=92",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10058.png,True
10059,lucario-mega,219,13,575,"fighting, steel",adaptability,"ice-punch, thunder-punch, swords-dance, roar, hyper-beam","hp=70, attack=145, defense=88, special-attack=140, special-defense=70, speed=112",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10059.png,True
10060,abomasnow-mega,208,27,1850,"grass, ice",snow-warning,"ice-punch, swords-dance, leer, mist, ice-beam","hp=90, attack=132, defense=105, special-attack=132, special-defense=105, speed=30",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10060.png,True
10061,floette-eternal,243,2,9,fairy,"flower-veil, symbiosis","vine-whip, tackle, razor-leaf, solar-beam, petal-dance","hp=74, attack=65, defense=67, special-attack=125, special-defense=128, speed=92",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10061.png,True
10062,latias-mega,315,18,520,"dragon, psychic",levitate,"cut, fly, roar, surf, ice-beam","hp=80, attack=100, defense=120, special-attack=140, special-defense=150, speed=110",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10062.png,True
10063,latios-mega,315,23,700,"dragon, psychic",levitate,"cut, fly, roar, surf, ice-beam","hp=80, attack=130, defense=100, special-attack=160, special-defense=120, speed=110",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10063.png,True
10064,swampert-mega,286,19,1020,"water, ground",swift-swim,"ice-punch, tackle, take-down, growl, roar","hp=100, attack=150, defense=110, special-attack=95, special-defense=110, speed=70",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10064.png,True
10065,sceptile-mega,284,19,552,"grass, dragon",lightning-rod,"pound, thunder-punch, swords-dance, cut, slam","hp=70, attack=110, defense=75, special-attack=145, special-defense=85, speed=145",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10065.png,True
10066,sableye-mega,168,5,1610,"dark, ghost",magic-bounce,"fire-punch, ice-punch, thunder-punch, scratch, cut","hp=50, attack=85, defense=125, special-attack=85, special-defense=115, speed=20",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10066.png,True
10067,altaria-mega,207,15,206,"dragon, fairy",pixilate,"fly, fury-attack, take-down, growl, roar","hp=75, attack=110, defense=110, special-attack=110, special-defense=105, speed=80",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10067.png,True
10068,gallade-mega,278,16,564,"psychic, fighting",inner-focus,"fire-punch, ice-punch, thunder-punch, swords-dance, cut","hp=68, attack=165, defense=95, special-attack=65, special-defense=115, speed=110",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10068.png,True
10069,audino-mega,425,15,320,"normal, fairy",healer,"pound, double-slap, fire-punch, ice-punch, thunder-punch","hp=103, attack=60, defense=126, special-attack=80, special-defense=126, speed=50",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10069.png,True
10070,sharpedo-mega,196,25,1303,"water, dark",strong-jaw,"leer, bite, roar, surf, ice-beam","hp=70, attack=140, defense=70, special-attack=110, special-defense=65, speed=105",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10070.png,True
10071,slowbro-mega,207,20,1200,"water, psychic",shell-armor,"pay-day, ice-punch, stomp, headbutt, tackle","hp=95, attack=75, defense=180, special-attack=130, special-defense=80, speed=30",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10071.png,True
10072,steelix-mega,214,105,7400,"steel, ground",sand-force,"cut, bind, slam, tackle, double-edge","hp=75, attack=125, defense=230, special-attack=55, special-defense=95, speed=30",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10072.png,True
10073,pidgeot-mega,261,22,505,"normal, flying",no-guard,"razor-wind, gust, wing-attack, whirlwind, fly","hp=83, attack=80, defense=80, special-attack=135, special-defense=80, speed=121",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10073.png,True
10074,glalie-mega,203,21,3502,ice,refrigerate,"headbutt, leer, bite, ice-beam, blizzard","hp=80, attack=120, defense=80, special-attack=120, special-defense=80, speed=100",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10074.png,True
10075,diancie-mega,315,11,278,"rock, fairy",magic-bounce,"tackle, hyper-beam, rock-throw, toxic, psychic","hp=50, attack=160, defense=110, special-attack=160, special-defense=110, speed=110",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10075.png,True
10076,metagross-mega,315,25,9429,"steel, psychic",tough-claws,"ice-punch, thunder-punch, cut, take-down, hyper-beam","hp=80, attack=145, defense=150, special-attack=105, special-defense=110, speed=110",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10076.png,True
10077,kyogre-primal,347,98,4300,water,primordial-sea,"body-slam, double-edge, roar, hydro-pump, surf","hp=100, attack=150, defense=90, special-attack=180, special-defense=160, speed=90",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10077.png,True
10078,groudon-primal,347,50,9997,"ground, fire",desolate-land,"fire-punch, thunder-punch, swords-dance, cut, roar","hp=100, attack=180, defense=160, special-attack=150, special-defense=90, speed=90",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10078.png,True
10079,rayquaza-mega,351,108,3920,"dragon, flying",delta-stream,"swords-dance, fly, bind, roar, flamethrower","hp=105, attack=180, defense=100, special-attack=180, special-defense=100, speed=115",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10079.png,True
10080,pikachu-rock-star,112,4,60,electric,"static, lightning-rod","thunder-punch, slam, tail-whip, growl, strength","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10080.png,True
10081,pikachu-belle,112,4,60,electric,"static, lightning-rod","thunder-punch, slam, tail-whip, growl, strength","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10081.png,True
10082,pikachu-pop-star,112,4,60,electric,"static, lightning-rod","thunder-punch, slam, tail-whip, growl, strength","hp=35, attack=55, defense=40, special-attack=50, special-defense=50, speed=90",Unknown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10082.png,True
